id_chamada;data;agente;tipo_solicitacao;atendido;resolvido;duracao_conversa;indice_satisfacao;tempo_espera
ID2864;2015-02-19 15:33:07;Becky;Sugestao;S;S;00:03:34.291;BOM;45
ID2865;2015-02-19 16:04:48;Martha;Sugestao;S;S;00:05:34.596;BOM;54,5
ID2866;2015-02-19 16:04:48;Dan;Cotacao;N;N;00:03:52.444;;
ID2867;2015-02-19 16:26:24;Stewart;RegistroSinistro;S;N;00:01:18.578;BOM;
ID2868;2015-02-19 16:26:24;Stewart;Sugestao;S;S;00:04:26.922;RUIM;620
ID2869;2015-02-19 17:21:07;Martha;RegistroSinistro;S;S;00:06:10.594;RUIM;1080
ID2870;2015-02-19 17:21:07;Dan;Cotacao;S;S;00:06:52.324;RUIM;1240
ID2871;2015-02-19 17:29:46;Stewart;Informacao;N;N;;;
ID2872;2015-02-19 17:29:46;Joe;Reclamacao;S;S;00:01:24.669;BOM;
ID2873;2015-02-19 17:38:24;Diane;Informacao;S;S;00:02:55.455;BOM;37,8
ID2874;2015-02-19 17:38:24;Greg;Sugestao;S;S;;BOM;
ID2875;2015-02-20 09:24:29;Greg;Informacao;S;S;00:05:07.105;BOM;10,2
ID2876;2015-02-20 09:24:29;Jim;Informacao;S;S;00:04:32.040;RUIM;400
ID2877;2015-02-20 09:33:07;Joe;Informacao;S;S;00:05:02.582;BOM;17,4
ID2878;2015-02-20 09:33:07;Diane;RegistroSinistro;S;S;00:04:09.253;BOM;28,2
ID2879;2015-02-20 10:01:55;Joe;Informacao;N;N;00:05:33.274;;
ID2880;2015-02-20 10:01:55;Stewart;RegistroSinistro;S;S;00:03:27.084;BOM;
ID2881;2015-02-20 10:10:34;Joe;Cotacao;S;S;00:03:18.851;BOM;
ID2882;2015-02-20 10:10:34;Dan;Informacao;S;S;00:05:02.773;RUIM;600
ID2883;2015-02-20 10:24:58;Martha;Informacao;N;N;00:04:53.535;;
ID2884;2015-02-20 10:24:58;Joe;Reclamacao;N;N;00:01:16.063;;
ID2885;2015-02-20 10:50:53;Dan;Reclamacao;S;S;00:01:17.207;BOM;36
ID2886;2015-02-20 10:50:53;Diane;Cotacao;S;S;00:06:48.492;BOM;
ID2887;2015-02-20 11:00:58;Jim;Reclamacao;N;N;00:06:14.535;;
ID2888;2015-02-20 11:00:58;Becky;Informacao;S;S;00:06:31.784;BOM;
ID2889;2015-02-20 11:11:02;Martha;Informacao;N;N;00:00:41.485;;
ID2890;2015-02-20 11:11:02;Martha;Sugestao;S;S;00:00:32.612;BOM;
ID2891;2015-02-20 11:21:07;Martha;Reclamacao;S;S;;BOM;
ID2892;2015-02-20 11:21:07;Diane;Informacao;S;S;00:05:49.999;BOM;
ID2893;2015-02-20 11:34:05;Diane;Reclamacao;S;S;;RUIM;
ID2894;2015-02-20 11:34:05;Becky;RegistroSinistro;S;S;00:05:22.031;RUIM;1400
ID2895;2015-02-20 11:41:17;Becky;Cotacao;S;S;00:01:14.730;BOM;44,4
ID2896;2015-02-20 11:41:17;Diane;Sugestao;S;S;00:06:39.101;RUIM;1580
ID2897;2015-02-20 11:54:14;Greg;RegistroSinistro;S;S;00:04:36.006;RUIM;780
ID2898;2015-02-20 11:54:14;Dan;RegistroSinistro;S;S;00:00:55.892;RUIM;2320
ID2899;2015-02-20 12:02:53;Diane;Cotacao;S;S;00:04:58.511;RUIM;2080
ID2900;2015-02-20 12:02:53;Becky;Sugestao;S;S;;BOM;
ID2901;2015-02-20 12:10:05;Dan;Informacao;S;N;00:06:10.862;BOM;8,4
ID2902;2015-02-20 12:10:05;Joe;Informacao;N;N;00:06:53.090;;
ID2903;2015-02-20 12:25:55;Dan;Cotacao;S;S;;BOM;
ID2904;2015-02-20 12:25:55;Becky;Sugestao;S;S;00:03:14.303;BOM;43,8
ID2905;2015-02-20 12:46:05;Martha;Informacao;S;S;;BOM;
ID2906;2015-02-20 12:46:05;Stewart;Sugestao;S;S;00:00:51.084;RUIM;2380
ID2907;2015-02-20 12:51:50;Greg;Cotacao;N;N;00:04:28.512;;
ID2908;2015-02-20 12:51:50;Becky;Cotacao;N;N;00:06:13.747;;
ID2909;2015-02-20 13:35:02;Stewart;Sugestao;S;S;00:01:58.231;BOM;
ID2910;2015-02-20 13:35:02;Greg;RegistroSinistro;N;N;00:06:06.639;;
ID2911;2015-02-20 13:56:38;Dan;Informacao;S;S;00:01:54.326;BOM;
ID2912;2015-02-20 13:56:38;Jim;RegistroSinistro;N;N;00:01:28.218;;
ID2913;2015-02-20 14:13:55;Dan;Reclamacao;S;S;;RUIM;
ID2914;2015-02-20 14:13:55;Diane;Informacao;N;N;;;
ID2915;2015-02-20 14:28:19;Greg;Reclamacao;S;N;00:02:58.879;RUIM;560
ID2916;2015-02-20 14:28:19;Joe;RegistroSinistro;S;S;;BOM;
ID2917;2015-02-20 15:07:12;Martha;Informacao;S;S;00:01:38.095;BOM;45,5
ID2918;2015-02-20 15:07:12;Greg;Reclamacao;N;N;00:04:31.609;;
ID2919;2015-02-20 15:11:31;Greg;Informacao;S;S;00:02:32.253;BOM;16,8
ID2920;2015-02-20 15:11:31;Dan;Reclamacao;S;S;;BOM;
ID2921;2015-02-20 15:12:58;Becky;Sugestao;S;S;;BOM;
ID2922;2015-02-20 15:12:58;Stewart;RegistroSinistro;S;S;00:02:21.130;BOM;
ID2923;2015-02-20 15:21:36;Dan;Cotacao;S;S;00:03:44.941;BOM;67,8
ID2924;2015-02-20 15:21:36;Stewart;Cotacao;S;S;;BOM;
ID2925;2015-02-20 15:53:17;Stewart;Cotacao;N;N;00:06:42.028;;
ID2926;2015-02-20 15:53:17;Stewart;Informacao;S;S;00:01:05.659;BOM;60
ID2927;2015-02-20 16:00:29;Dan;Informacao;S;S;00:04:04.929;RUIM;500
ID2928;2015-02-20 16:00:29;Greg;Sugestao;S;N;00:01:53.104;RUIM;600
ID2929;2015-02-20 16:10:34;Martha;RegistroSinistro;S;N;00:03:02.016;RUIM;1360
ID2930;2015-02-20 16:10:34;Stewart;RegistroSinistro;S;S;;BOM;
ID2931;2015-02-20 16:14:53;Jim;RegistroSinistro;S;S;00:05:44.334;BOM;
ID2932;2015-02-20 16:14:53;Joe;RegistroSinistro;N;N;00:00:38.218;;
ID2933;2015-02-20 16:16:19;Greg;Informacao;S;S;00:00:46.371;BOM;42
ID2934;2015-02-20 16:16:19;Greg;Informacao;S;N;;RUIM;
ID2935;2015-02-20 16:32:10;Stewart;Sugestao;S;N;00:06:21.820;BOM;57,6
ID2936;2015-02-20 16:32:10;Dan;Informacao;S;S;;BOM;
ID2937;2015-02-20 16:52:19;Jim;Informacao;S;S;00:04:45.512;RUIM;820
ID2938;2015-02-20 16:52:19;Dan;Reclamacao;N;N;00:06:33.557;;
ID2939;2015-02-20 17:25:26;Diane;Sugestao;S;S;00:05:26.571;BOM;
ID2940;2015-02-20 17:25:26;Becky;Informacao;N;N;00:04:05.400;;
ID2941;2015-02-20 17:57:07;Stewart;Reclamacao;S;N;00:00:42.788;RUIM;220
ID2942;2015-02-20 17:57:07;Greg;RegistroSinistro;S;S;;BOM;
ID2943;2015-02-21 09:57:36;Stewart;Informacao;S;S;;BOM;
ID2944;2015-02-21 09:57:36;Martha;Reclamacao;S;S;00:06:42.309;RUIM;1000
ID2945;2015-02-21 10:12:00;Stewart;Reclamacao;S;S;00:03:22.906;BOM;53,4
ID2946;2015-02-21 10:12:00;Joe;Cotacao;S;S;00:06:00.636;RUIM;1060
ID2947;2015-02-21 10:22:05;Jim;Reclamacao;S;S;00:04:43.549;BOM;
ID2948;2015-02-21 10:22:05;Joe;Sugestao;S;S;00:04:56.980;RUIM;1010
ID2949;2015-02-21 11:06:43;Martha;Cotacao;S;N;00:04:56.465;BOM;
ID2950;2015-02-21 11:06:43;Becky;Cotacao;S;S;;RUIM;
ID2951;2015-02-21 11:08:10;Joe;RegistroSinistro;S;S;00:05:22.203;BOM;
ID2952;2015-02-21 11:08:10;Joe;Cotacao;S;S;;BOM;
ID2953;2015-02-21 11:12:29;Joe;Sugestao;S;S;00:04:48.909;RUIM;740
ID2954;2015-02-21 11:12:29;Diane;Cotacao;S;S;;BOM;
ID2955;2015-02-21 11:35:31;Dan;RegistroSinistro;S;S;00:06:37.329;BOM;44,4
ID2956;2015-02-21 11:35:31;Greg;Cotacao;S;S;00:04:58.243;BOM;34,8
ID2957;2015-02-21 11:42:43;Martha;Sugestao;S;N;00:06:50.551;BOM;
ID2958;2015-02-21 11:42:43;Becky;Reclamacao;N;N;00:06:15.915;;
ID2959;2015-02-21 11:54:14;Jim;Sugestao;S;S;00:05:35.618;BOM;
ID2960;2015-02-21 11:54:14;Dan;Informacao;S;S;00:05:32.024;RUIM;2080
ID2961;2015-02-21 12:21:36;Becky;RegistroSinistro;S;S;00:02:07.570;RUIM;180
ID2962;2015-02-21 12:21:36;Becky;Cotacao;S;S;00:00:52.773;BOM;23,5
ID2963;2015-02-21 12:25:55;Jim;RegistroSinistro;S;S;00:05:45.796;RUIM;820
ID2964;2015-02-21 12:25:55;Greg;Sugestao;S;S;00:02:45.143;BOM;70,2
ID2965;2015-02-21 12:57:36;Becky;Sugestao;S;S;00:03:41.563;BOM;60
ID2966;2015-02-21 12:57:36;Stewart;Reclamacao;S;S;00:01:26.456;BOM;52,8
ID2967;2015-02-21 13:14:53;Stewart;Cotacao;S;N;00:03:31.103;BOM;56,5
ID2968;2015-02-21 13:14:53;Jim;Informacao;S;S;00:04:54.093;BOM;
ID2969;2015-02-21 13:35:02;Greg;Sugestao;N;N;00:05:01.269;;
ID2970;2015-02-21 13:35:02;Becky;Sugestao;S;S;00:04:09.488;RUIM;1820
ID2971;2015-02-21 13:56:38;Becky;RegistroSinistro;S;S;00:03:28.580;BOM;
ID2972;2015-02-21 13:56:38;Dan;Sugestao;S;S;00:03:27.016;BOM;74,4
ID2973;2015-02-21 13:59:31;Becky;Cotacao;S;N;00:03:53.382;BOM;
ID2974;2015-02-21 13:59:31;Dan;Reclamacao;S;S;;RUIM;
ID2975;2015-02-21 14:29:46;Stewart;Sugestao;N;N;00:03:20.145;;
ID2976;2015-02-21 14:29:46;Greg;RegistroSinistro;S;S;00:03:16.895;BOM;
ID2977;2015-02-21 14:47:02;Becky;Informacao;N;N;00:04:18.055;;
ID2978;2015-02-21 14:47:02;Jim;RegistroSinistro;S;S;00:01:52.273;BOM;34,8
ID2979;2015-02-21 14:58:34;Greg;Reclamacao;S;S;00:01:39.475;BOM;
ID2980;2015-02-21 14:58:34;Becky;Informacao;S;S;00:00:31.416;BOM;66
ID2981;2015-02-21 15:10:05;Stewart;Cotacao;S;S;;RUIM;
ID2982;2015-02-21 15:10:05;Joe;Cotacao;S;N;00:03:19.303;RUIM;820
ID2983;2015-02-21 15:44:38;Jim;Cotacao;S;S;00:05:58.319;BOM;15,6
ID2984;2015-02-21 15:44:38;Dan;Cotacao;S;S;00:04:48.202;BOM;45
ID2985;2015-02-21 15:46:05;Diane;Reclamacao;S;N;00:04:58.426;RUIM;400
ID2986;2015-02-21 15:46:05;Jim;Reclamacao;S;S;00:05:39.245;RUIM;1170
ID2987;2015-02-21 16:23:31;Dan;Sugestao;S;S;00:01:55.350;BOM;50,5
ID2988;2015-02-21 16:23:31;Diane;RegistroSinistro;S;S;00:04:19.334;RUIM;560
ID2989;2015-02-21 16:59:31;Jim;RegistroSinistro;S;S;00:02:32.097;BOM;68,4
ID2990;2015-02-21 16:59:31;Stewart;Reclamacao;S;S;00:03:53.034;RUIM;1600
ID2991;2015-02-21 17:19:41;Diane;Sugestao;S;N;00:04:16.363;BOM;
ID2992;2015-02-21 17:19:41;Becky;Cotacao;N;N;00:01:06.239;;
ID2993;2015-02-21 17:21:07;Dan;Sugestao;S;S;00:02:06.517;BOM;9
ID2994;2015-02-21 17:21:07;Joe;Sugestao;S;S;00:03:09.255;BOM;62,5
ID2995;2015-02-21 17:49:55;Jim;RegistroSinistro;N;N;00:02:14.473;;
ID2996;2015-02-21 17:49:55;Diane;Reclamacao;S;S;;RUIM;
ID2997;2015-02-22 09:04:19;Greg;Reclamacao;S;S;00:03:13.133;BOM;28,8
ID2998;2015-02-22 09:04:19;Joe;Reclamacao;S;S;00:04:13.247;BOM;13,2
ID2999;2015-02-22 09:44:38;Jim;Sugestao;S;S;00:03:13.578;BOM;
ID3000;2015-02-22 09:44:38;Becky;RegistroSinistro;N;N;00:02:44.197;;
ID3001;2015-02-22 11:12:29;Jim;RegistroSinistro;S;S;;BOM;
ID3002;2015-02-22 11:12:29;Becky;RegistroSinistro;S;S;00:04:29.309;RUIM;340
ID3003;2015-02-22 11:13:55;Diane;Cotacao;S;S;00:02:42.776;BOM;14,5
ID3004;2015-02-22 11:13:55;Joe;Reclamacao;N;N;00:02:56.256;;
ID3005;2015-02-22 11:29:46;Jim;RegistroSinistro;N;N;00:00:38.308;;
ID3006;2015-02-22 11:29:46;Jim;Informacao;S;S;;BOM;
ID3007;2015-02-22 11:58:34;Greg;RegistroSinistro;S;S;00:04:19.740;BOM;48
ID3008;2015-02-22 11:58:34;Greg;Cotacao;S;S;;BOM;
ID3009;2015-02-22 12:04:19;Dan;Reclamacao;S;S;00:02:25.779;BOM;
ID3010;2015-02-22 12:04:19;Jim;RegistroSinistro;S;S;;RUIM;
ID3011;2015-02-22 13:01:55;Diane;Cotacao;S;N;00:04:13.491;BOM;13,5
ID3012;2015-02-22 13:01:55;Joe;Sugestao;S;S;00:02:44.970;BOM;36
ID3013;2015-02-22 13:19:12;Diane;Informacao;S;S;;RUIM;
ID3014;2015-02-22 13:19:12;Greg;Reclamacao;S;S;00:04:16.085;RUIM;1420
ID3015;2015-02-22 13:30:43;Martha;Cotacao;S;S;00:05:46.794;BOM;
ID3016;2015-02-22 13:30:43;Martha;Sugestao;N;N;00:06:55.868;;
ID3017;2015-02-22 14:06:43;Joe;Sugestao;S;N;;RUIM;
ID3018;2015-02-22 14:06:43;Jim;Cotacao;N;N;00:01:28.705;;
ID3019;2015-02-22 14:32:38;Becky;Cotacao;N;N;00:02:32.710;;
ID3020;2015-02-22 14:32:38;Dan;Cotacao;S;S;00:04:09.156;BOM;43,2
ID3021;2015-02-22 14:32:38;Dan;Reclamacao;S;S;00:02:33.902;RUIM;1040
ID3022;2015-02-22 14:32:38;Diane;RegistroSinistro;S;N;;RUIM;
ID3023;2015-02-22 15:12:58;Becky;Reclamacao;S;S;00:03:05.382;RUIM;2100
ID3024;2015-02-22 15:12:58;Stewart;Cotacao;S;S;;BOM;
ID3025;2015-02-22 15:18:43;Jim;Reclamacao;S;S;00:06:42.316;RUIM;650
ID3026;2015-02-22 15:18:43;Dan;Cotacao;N;N;;;
ID3027;2015-02-22 15:37:26;Stewart;RegistroSinistro;S;S;00:01:35.329;RUIM;720
ID3028;2015-02-22 15:37:26;Becky;Sugestao;S;S;;RUIM;
ID3029;2015-02-22 15:37:26;Jim;RegistroSinistro;S;S;00:06:46.314;BOM;
ID3030;2015-02-22 15:37:26;Martha;Cotacao;S;S;;BOM;
ID3031;2015-02-22 15:41:46;Joe;Cotacao;S;S;00:04:55.731;BOM;
ID3032;2015-02-22 15:41:46;Becky;Informacao;S;S;00:01:04.158;BOM;14,5
ID3033;2015-02-22 15:48:58;Joe;Informacao;S;S;00:04:16.169;RUIM;1260
ID3034;2015-02-22 15:48:58;Dan;Reclamacao;S;S;00:03:26.843;RUIM;630
ID3035;2015-02-22 16:26:24;Jim;RegistroSinistro;S;S;;RUIM;
ID3036;2015-02-22 16:26:24;Joe;Cotacao;S;S;00:06:30.575;BOM;22
ID3037;2015-02-22 16:39:22;Greg;Reclamacao;S;S;;RUIM;
ID3038;2015-02-22 16:39:22;Becky;RegistroSinistro;S;S;00:06:04.642;RUIM;1640
ID3039;2015-02-22 16:55:12;Martha;Cotacao;S;S;00:05:10.570;BOM;21,6
ID3040;2015-02-22 16:55:12;Greg;Sugestao;N;N;00:06:35.909;;
ID3041;2015-02-22 17:03:50;Joe;Informacao;N;N;00:01:03.871;;
ID3042;2015-02-22 17:03:50;Becky;Reclamacao;N;N;00:02:50.565;;
ID3043;2015-02-22 17:09:36;Dan;Informacao;N;N;00:04:13.747;;
ID3044;2015-02-22 17:09:36;Diane;Informacao;S;S;;BOM;
ID3045;2015-02-22 17:19:41;Diane;Reclamacao;S;S;00:01:01.415;RUIM;790
ID3046;2015-02-22 17:19:41;Martha;RegistroSinistro;S;S;;BOM;
ID3047;2015-02-23 09:02:53;Dan;Cotacao;S;S;00:05:09.265;BOM;
ID3048;2015-02-23 09:02:53;Dan;RegistroSinistro;S;S;;BOM;
ID3049;2015-02-23 09:23:02;Becky;Sugestao;S;S;00:04:46.554;BOM;
ID3050;2015-02-23 09:23:02;Joe;Cotacao;S;S;00:05:29.334;BOM;49
ID3051;2015-02-23 09:43:12;Martha;Cotacao;S;S;00:04:48.802;RUIM;1150
ID3052;2015-02-23 09:43:12;Diane;Informacao;S;S;00:06:21.627;BOM;24,6
ID3053;2015-02-23 10:24:58;Martha;Cotacao;S;S;00:03:56.473;BOM;19,8
ID3054;2015-02-23 10:24:58;Greg;Informacao;S;S;00:00:42.917;BOM;40,8
ID3055;2015-02-23 10:43:41;Becky;Reclamacao;S;N;00:00:55.312;RUIM;810
ID3056;2015-02-23 10:43:41;Martha;Informacao;N;N;;;
ID3057;2015-02-23 10:49:26;Stewart;Cotacao;S;S;00:02:52.071;BOM;
ID3058;2015-02-23 10:49:26;Jim;Sugestao;S;S;;BOM;
ID3059;2015-02-23 11:22:34;Diane;Cotacao;S;S;00:05:42.360;BOM;
ID3060;2015-02-23 11:22:34;Stewart;RegistroSinistro;S;N;00:03:56.957;BOM;70,8
ID3061;2015-02-23 12:01:26;Becky;Sugestao;N;N;00:02:29.907;;
ID3062;2015-02-23 12:01:26;Diane;Reclamacao;S;S;00:04:39.911;RUIM;240
ID3063;2015-02-23 12:41:46;Martha;Informacao;N;N;00:02:08.773;;
ID3064;2015-02-23 12:41:46;Becky;Reclamacao;S;S;;RUIM;
ID3065;2015-02-23 12:59:02;Jim;Reclamacao;S;N;00:05:10.064;BOM;
ID3066;2015-02-23 12:59:02;Diane;Sugestao;S;S;00:05:05.429;BOM;
ID3067;2015-02-23 13:26:24;Stewart;RegistroSinistro;N;N;00:02:40.639;;
ID3068;2015-02-23 13:26:24;Martha;Cotacao;N;N;00:03:02.525;;
ID3069;2015-02-23 13:37:55;Becky;Reclamacao;S;S;;BOM;
ID3070;2015-02-23 13:37:55;Diane;RegistroSinistro;S;S;00:03:27.248;RUIM;720
ID3071;2015-02-23 13:45:07;Greg;Reclamacao;S;N;;RUIM;
ID3072;2015-02-23 13:45:07;Jim;RegistroSinistro;S;S;00:04:22.799;RUIM;200
ID3073;2015-02-23 14:28:19;Becky;Sugestao;S;S;00:02:20.570;BOM;35,4
ID3074;2015-02-23 14:28:19;Diane;Sugestao;S;S;00:06:22.125;BOM;38,5
ID3075;2015-02-23 14:34:05;Stewart;Sugestao;S;S;00:06:30.224;BOM;30,6
ID3076;2015-02-23 14:34:05;Jim;Informacao;S;S;;BOM;
ID3077;2015-02-23 14:38:24;Martha;Cotacao;N;N;00:04:58.168;;
ID3078;2015-02-23 14:38:24;Jim;Cotacao;S;S;00:02:29.332;BOM;
ID3079;2015-02-23 14:48:29;Dan;Sugestao;S;S;00:06:53.788;BOM;15,6
ID3080;2015-02-23 14:48:29;Jim;Informacao;S;S;00:04:36.557;BOM;
ID3081;2015-02-23 14:54:14;Greg;RegistroSinistro;S;S;00:00:45.500;RUIM;570
ID3082;2015-02-23 14:54:14;Joe;Sugestao;N;N;00:04:13.966;;
ID3083;2015-02-23 15:21:36;Becky;Informacao;S;S;00:05:13.627;RUIM;1700
ID3084;2015-02-23 15:21:36;Jim;Cotacao;N;N;00:00:46.776;;
ID3085;2015-02-23 15:30:14;Joe;Informacao;S;S;00:05:05.683;RUIM;2020
ID3086;2015-02-23 15:30:14;Greg;Informacao;S;S;00:05:19.387;RUIM;1000
ID3087;2015-02-23 15:34:34;Jim;Reclamacao;N;N;00:02:48.038;;
ID3088;2015-02-23 15:34:34;Greg;RegistroSinistro;S;S;00:03:12.410;RUIM;230
ID3089;2015-02-23 15:47:31;Joe;Sugestao;S;S;00:01:09.262;BOM;7,8
ID3090;2015-02-23 15:47:31;Joe;Cotacao;S;N;00:02:03.459;BOM;50,4
ID3091;2015-02-23 16:40:48;Greg;Reclamacao;N;N;00:00:58.124;;
ID3092;2015-02-23 16:40:48;Martha;Informacao;S;S;00:02:15.648;BOM;16,5
ID3093;2015-02-23 16:55:12;Greg;Sugestao;S;S;00:03:23.324;BOM;36,6
ID3094;2015-02-23 16:55:12;Becky;RegistroSinistro;S;S;00:05:34.462;BOM;
ID3095;2015-02-23 17:11:02;Diane;Sugestao;S;S;00:03:43.307;BOM;52,8
ID3096;2015-02-23 17:11:02;Joe;Cotacao;S;S;00:05:01.771;RUIM;1640
ID3097;2015-02-23 17:24:00;Martha;Informacao;S;S;00:03:31.890;BOM;67,8
ID3098;2015-02-23 17:24:00;Martha;Reclamacao;N;N;00:06:45.867;;
ID3099;2015-02-23 17:29:46;Becky;RegistroSinistro;S;S;00:05:57.799;RUIM;320
ID3100;2015-02-23 17:29:46;Diane;Cotacao;S;S;00:02:00.605;BOM;49,8
ID3101;2015-02-24 09:36:00;Greg;Sugestao;S;S;00:05:40.069;BOM;
ID3102;2015-02-24 09:36:00;Dan;Reclamacao;S;S;00:06:06.150;BOM;
ID3103;2015-02-24 12:59:02;Dan;Cotacao;S;S;;RUIM;
ID3104;2015-02-24 12:59:02;Diane;Reclamacao;S;S;00:02:18.152;RUIM;510
ID3105;2015-02-24 13:00:29;Stewart;Reclamacao;N;N;00:02:00.638;;
ID3106;2015-02-24 13:00:29;Dan;Informacao;N;N;00:05:31.586;;
ID3107;2015-02-24 13:17:46;Joe;RegistroSinistro;S;N;00:03:34.578;RUIM;400
ID3108;2015-02-24 13:17:46;Diane;Cotacao;S;S;00:06:41.755;BOM;74,4
ID3109;2015-02-24 13:35:02;Stewart;Sugestao;S;S;00:01:09.491;BOM;6
ID3110;2015-02-24 13:35:02;Becky;Cotacao;S;S;;BOM;
ID3111;2015-02-24 13:49:26;Jim;Sugestao;S;S;00:06:16.101;BOM;9
ID3112;2015-02-24 13:49:26;Joe;Sugestao;S;S;00:01:48.920;RUIM;1040
ID3113;2015-02-24 13:58:05;Greg;Sugestao;S;S;;RUIM;
ID3114;2015-02-24 13:58:05;Dan;Reclamacao;S;S;00:02:52.328;BOM;
ID3115;2015-02-24 14:24:00;Jim;Sugestao;S;S;00:04:48.003;RUIM;700
ID3116;2015-02-24 14:24:00;Martha;Sugestao;S;S;00:02:16.581;BOM;51,6
ID3117;2015-02-24 14:34:05;Diane;Sugestao;S;N;00:05:42.789;BOM;
ID3118;2015-02-24 14:34:05;Greg;Cotacao;S;S;;BOM;
ID3119;2015-02-24 14:41:17;Joe;Reclamacao;S;S;00:03:48.850;RUIM;2160
ID3120;2015-02-24 14:41:17;Joe;Reclamacao;N;N;00:02:24.916;;
ID3121;2015-02-24 15:17:17;Becky;Informacao;S;S;00:03:59.861;RUIM;860
ID3122;2015-02-24 15:17:17;Becky;Informacao;S;S;00:02:35.663;BOM;28,8
ID3123;2015-02-24 15:21:36;Diane;Sugestao;N;N;;;
ID3124;2015-02-24 15:21:36;Jim;RegistroSinistro;S;S;00:02:23.469;BOM;12
ID3125;2015-02-24 15:28:48;Martha;Cotacao;S;S;00:05:54.587;BOM;18,5
ID3126;2015-02-24 15:28:48;Becky;Cotacao;S;S;00:05:59.746;RUIM;500
ID3127;2015-02-24 15:41:46;Diane;Cotacao;N;N;00:04:21.463;;
ID3128;2015-02-24 15:41:46;Greg;Cotacao;S;S;;BOM;
ID3129;2015-02-24 16:07:41;Joe;Sugestao;N;N;00:02:09.464;;
ID3130;2015-02-24 16:07:41;Joe;Cotacao;S;S;00:06:32.194;BOM;19,8
ID3131;2015-02-24 16:23:31;Jim;Cotacao;S;S;00:01:51.053;BOM;37,8
ID3132;2015-02-24 16:23:31;Diane;Informacao;S;S;00:02:10.740;BOM;59,5
ID3133;2015-02-24 16:37:55;Stewart;Sugestao;S;S;;BOM;
ID3134;2015-02-24 16:37:55;Martha;Reclamacao;S;S;00:03:00.130;RUIM;1180
ID3135;2015-02-24 16:42:14;Joe;Reclamacao;S;S;;BOM;
ID3136;2015-02-24 16:42:14;Jim;Sugestao;S;S;00:02:52.954;RUIM;1620
ID3137;2015-02-24 16:48:00;Becky;Cotacao;S;S;00:04:52.360;RUIM;400
ID3138;2015-02-24 16:48:00;Jim;Cotacao;S;S;00:03:08.215;BOM;33
ID3139;2015-02-24 17:13:55;Jim;Sugestao;N;N;;;
ID3140;2015-02-24 17:13:55;Joe;Sugestao;S;S;00:01:31.648;BOM;25,8
ID3141;2015-02-24 17:16:48;Martha;Informacao;S;S;00:06:21.188;BOM;11,5
ID3142;2015-02-24 17:16:48;Dan;Cotacao;N;N;00:04:08.769;;
ID3143;2015-02-24 17:28:19;Becky;Informacao;S;S;00:04:50.491;BOM;30
ID3144;2015-02-24 17:28:19;Dan;Cotacao;N;N;;;
ID3145;2015-02-24 17:36:58;Stewart;Cotacao;S;S;;BOM;
ID3146;2015-02-24 17:36:58;Martha;Sugestao;N;N;00:04:30.828;;
ID3147;2015-02-24 17:42:43;Stewart;Reclamacao;S;N;;BOM;
ID3148;2015-02-24 17:42:43;Joe;RegistroSinistro;S;S;00:04:20.695;BOM;
ID3149;2015-02-24 17:47:02;Jim;Reclamacao;S;S;00:06:52.420;BOM;19,2
ID3150;2015-02-24 17:47:02;Diane;RegistroSinistro;S;S;00:04:58.563;BOM;
ID3151;2015-02-24 17:55:41;Becky;RegistroSinistro;S;S;;RUIM;
ID3152;2015-02-24 17:55:41;Martha;Cotacao;S;S;00:04:11.923;RUIM;2320
ID3153;2015-02-25 09:10:05;Stewart;Informacao;S;S;00:04:53.843;BOM;13,8
ID3154;2015-02-25 09:10:05;Stewart;Cotacao;S;S;00:01:24.168;BOM;24
ID3155;2015-02-25 09:10:05;Greg;Sugestao;S;S;;BOM;
ID3156;2015-02-25 09:10:05;Dan;RegistroSinistro;S;S;00:02:08.997;BOM;26,4
ID3157;2015-02-25 09:15:50;Stewart;Cotacao;S;S;00:03:42.576;BOM;7,8
ID3158;2015-02-25 09:15:50;Joe;Informacao;S;S;00:05:52.732;BOM;31,8
ID3159;2015-02-25 10:06:14;Stewart;Reclamacao;S;S;00:05:16.964;RUIM;1340
ID3160;2015-02-25 10:06:14;Martha;Informacao;S;S;00:03:27.022;BOM;
ID3161;2015-02-25 10:19:12;Diane;Reclamacao;N;N;00:05:41.749;;
ID3163;2015-02-25 10:20:38;Becky;Reclamacao;S;S;;RUIM;
ID3164;2015-02-25 10:20:38;Joe;Cotacao;S;S;00:02:31.297;BOM;58,8
ID3165;2015-02-25 10:46:34;Dan;Cotacao;S;S;00:03:51.261;BOM;12
ID3166;2015-02-25 10:46:34;Joe;Reclamacao;S;N;00:01:25.123;RUIM;940
ID3167;2015-02-25 10:52:19;Martha;RegistroSinistro;N;N;;;
ID3168;2015-02-25 10:52:19;Joe;RegistroSinistro;S;S;00:05:19.733;RUIM;310
ID3169;2015-02-25 11:09:36;Jim;Sugestao;S;N;00:02:20.129;BOM;46,2
ID3170;2015-02-25 11:09:36;Martha;Sugestao;S;S;00:03:00.755;BOM;
ID3171;2015-02-25 11:35:31;Joe;Reclamacao;S;S;00:06:15.349;RUIM;900
ID3172;2015-02-25 11:35:31;Greg;Informacao;S;S;00:05:45.489;RUIM;340
ID3173;2015-02-25 11:42:43;Diane;Cotacao;N;N;00:01:49.803;;
ID3175;2015-02-25 11:55:41;Dan;Reclamacao;S;S;00:02:32.408;BOM;28,2
