"CLI_ID","COMPRAS","COMPRA_UNICA_VEZ","COMPRAS_PARCELADAS","FREQUENCIA_COMPRAS","FREQUENCIA_COMPRAS_UNICAS","FREQUENCIA_COMPRAS_PARCELADAS","TRANS_COMPRA","LIMITE_CREDITO"
14355,0,0,0,0,0,0,0,2500
14356,182.64,182.64,0,0.333333,0.333333,0,4,1500
14357,121.93,78.81,43.12,0.7,0.2,0.6,9,4000
14358,2722.34,1744.63,977.71,0.75,0.75,0.583333,32,1200
14359,0,0,0,0,0,0,0,6000
14360,27.89,27.89,0,0.083333,0.083333,0,2,2000
14361,79.41,79.41,0,0.166667,0.166667,0,2,6500
14362,504,0,504,1,0,1,12,1000
14363,1311.8,1076.16,235.64,0.75,0.5,0.416667,30,2500
14364,608.8,608.8,0,0.333333,0.333333,0,6,6000
14365,788.08,448,340.08,0.8,0.2,0.5,10,13000
14366,950.39,540.36,410.03,0.833333,0.416667,0.333333,16,4000
14367,0,0,0,0,0,0,0,12000
14368,219.4,85,134.4,0.666667,0.083333,0.666667,9,1200
14369,1310.31,1310.31,0,0.083333,0.083333,0,1,3500
14370,0,0,0,0,0,0,0,14000
14371,0,0,0,0,0,0,0,1200
14372,240.25,240.25,0,0.5,0.5,0,8,2700
14373,69.5,69.5,0,0.083333,0.083333,0,1,400
14374,561.25,561.25,0,0.5,0.5,0,6,7700
14375,1839.69,914.19,925.5,0.583333,0.416667,0.416667,35,5000
14376,504.08,137.9,366.18,0.583333,0.083333,0.5,11,4500
14377,1105,0,1105,0.75,0,0.666667,14,2500
14378,6398.73,6398.73,0,0.583333,0.583333,0,18,10500
14379,178.15,0,178.15,0.25,0,0.25,3,5000
14380,424.5,0,424.5,0.25,0,0.25,3,4000
14381,0,0,0,0,0,0,0,6000
14382,2830.48,1182.2,1648.28,1,0.083333,1,37,8500
14383,147.96,0,147.96,0.333333,0,0.333333,8,1900
14384,3702.79,2940.9,761.89,1,1,1,35,5000
14385,266.56,84,182.56,0.666667,0.083333,0.583333,9,4500
14386,0,0,0,0,0,0,0,7000
14387,1681.1,834.8,846.3,0.916667,0.5,0.833333,20,2400
14388,210.62,210.62,0,0.166667,0.166667,0,3,1500
14389,408.01,408.01,0,1,1,0,12,7500
14390,1338.72,1338.72,0,1,1,0,13,9500
14391,1119.56,1119.56,0,0.333333,0.333333,0,13,7000
14392,0,0,0,0,0,0,0,1200
14393,0,0,0,0,0,0,0,1200
14394,4793.35,1131.42,3661.93,1,0.083333,1,68,2700
14395,171.6,0,171.6,1,0,1,12,4000
14396,0,0,0,0,0,0,0,1800
14397,0,0,0,0,0,0,0,2000
14398,906.5,0,906.5,1,0,0.916667,12,6000
14399,37,37,0,0.083333,0.083333,0,1,3000
14400,20747.34,13007.07,7740.27,1,1,1,95,10000
14401,1823.56,0,1823.56,1,0,1,20,1800
14402,1614.27,1193.06,421.21,0.916667,0.916667,0.75,56,7500
14403,3196.22,2098.97,1097.25,1,0.833333,0.916667,44,4000
14404,0,0,0,0,0,0,0,3500
14405,2647.9,2495,152.9,0.833333,0.75,0.166667,17,9000
14406,1123.59,361,762.59,1,0.166667,1,41,5000
14407,1294.97,0,1294.97,1,0,0.916667,16,2500
14408,951.05,785.05,166,0.5,0.5,0.083333,8,2600
14409,3146.25,449.1,2697.15,1,0.333333,1,93,4000
14410,171.65,55,116.65,0.416667,0.083333,0.333333,6,1200
14411,147.82,0,147.82,0.25,0,0.25,3,1000
14412,192.92,139.7,53.22,0.166667,0.083333,0.083333,2,5500
14413,0,0,0,0,0,0,0,6500
14414,8218.32,8218.32,0,0.75,0.75,0,17,12000
14415,2391.44,1203.18,1188.26,1,0.666667,1,32,5000
14416,177.35,177.35,0,0.090909,0.090909,0,1,8000
14417,8581.29,4640.84,3940.45,1,0.666667,1,94,10500
14418,270,0,270,1,0,0.916667,12,1200
14419,594.95,509.95,85,0.333333,0.25,0.083333,5,5000
14421,0,0,0,0,0,0,0,3700
14422,43,43,0,0.083333,0.083333,0,1,1500
14423,995.07,806.07,189,0.666667,0.166667,0.5,11,1400
14424,0,0,0,0,0,0,0,1500
14425,2190,2190,0,0.1,0.1,0,1,2500
14426,393.87,0,393.87,0.25,0,0.25,8,6000
14427,75,75,0,0.083333,0.083333,0,2,3400
14428,494.6,494.6,0,0.083333,0.083333,0,1,4000
14429,851.38,851.38,0,0.416667,0.416667,0,6,8500
14430,276,81,195,0.25,0.083333,0.083333,3,1200
14431,0,0,0,0,0,0,0,8000
14432,2257.28,1179.8,1077.48,0.444444,0.333333,0.222222,19,8500
14433,0,0,0,0,0,0,0,3500
14434,450,450,0,0.5,0.5,0,6,4000
14435,0,0,0,0,0,0,0,9500
14436,1501.08,0,1501.08,0.25,0,0.166667,5,8500
14437,0,0,0,0,0,0,0,3000
14439,64.2,64.2,0,0.083333,0.083333,0,1,3000
14440,284.11,284.11,0,0.166667,0.166667,0,2,1500
14441,0,0,0,0,0,0,0,1200
14442,253,28,225,0.833333,0.083333,0.75,11,2900
14443,711.8,497.8,214,0.666667,0.166667,0.416667,10,8500
14444,1400,0,1400,0.833333,0,0.75,10,7500
14445,0,0,0,0,0,0,0,1200
14447,6493.25,6454.25,39,1,1,0.083333,38,3200
14448,311.55,311.55,0,0.166667,0.166667,0,5,1200
14449,372.36,0,372.36,0.416667,0,0.416667,5,4000
14450,524.7,150.32,374.38,1,0.25,0.75,15,1200
14451,0,0,0,0,0,0,0,6000
14452,175.4,0,175.4,0.416667,0,0.416667,5,1200
14453,0,0,0,0,0,0,0,1200
14455,2276.41,1787.77,488.64,0.833333,0.5,0.666667,39,4500
14456,616,0,616,1,0,0.875,8,1000
14457,299.84,299.84,0,0.416667,0.416667,0,6,3000
14458,445.18,445.18,0,1,1,0,11,1200
14459,0,0,0,0,0,0,0,10000
14460,91.46,91.46,0,0.2,0.2,0,2,1500
14461,1454.16,1043.25,410.91,1,0.75,1,44,3000
14462,411.2,0,411.2,0.666667,0,0.583333,8,8000
14463,241,0,241,0.666667,0,0.666667,11,1200
14464,970.57,970.57,0,0.5,0.5,0,7,7200
14465,1700,900,800,0.666667,0.083333,0.666667,10,8000
14466,1034.4,249,785.4,0.5,0.166667,0.416667,11,1200
14467,264.02,264.02,0,0.25,0.25,0,4,7000
14468,191.98,96,95.98,0.25,0.083333,0.25,4,2000
14469,0,0,0,0,0,0,0,3000
14470,2659.35,813,1846.35,0.888889,0.222222,0.777778,38,6000
14471,1749.72,1300.48,449.24,0.75,0.333333,0.5,24,6000
14472,1499.12,119.12,1380,0.833333,0.083333,0.666667,10,4500
14473,0,0,0,0,0,0,0,2500
14474,289.9,0,289.9,0.333333,0,0.25,4,9500
14475,1293.04,67.86,1225.18,1,0.166667,1,20,7500
14476,367.44,0,367.44,0.916667,0,0.833333,13,5700
14477,332.74,0,332.74,0.545455,0,0.454545,10,2500
14478,1974.04,1326,648.04,1,1,1,40,7000
14479,0,0,0,0,0,0,0,5500
14480,232.2,0,232.2,1,0,1,12,1500
14481,0,0,0,0,0,0,0,1500
14482,2216.6,0,2216.6,0.833333,0,0.75,34,3500
14483,0,0,0,0,0,0,0,2500
14484,0,0,0,0,0,0,0,1200
14485,0,0,0,0,0,0,0,15500
14486,2956.2,1398.57,1557.63,0.75,0.333333,0.666667,17,5500
14487,20,0,20,0.333333,0,0.333333,4,7500
14488,1216.58,561.9,654.68,0.666667,0.166667,0.666667,12,4000
14489,473.64,0,473.64,1,0,0.916667,12,1200
14490,0,0,0,0,0,0,0,14500
14492,1326.75,0,1326.75,1,0,1,30,1500
14493,1073.5,101.85,971.65,1,0.166667,1,46,4000
14494,3936.51,3249.14,687.37,1,0.666667,0.916667,57,10000
14495,0,0,0,0,0,0,0,1600
14496,341.48,0,341.48,1,0,1,15,4000
14497,2351.58,2351.58,0,0.25,0.25,0,7,4500
14498,1225,651,574,1,0.583333,1,24,1900
14499,7739.48,0,7739.48,1,0,1,44,8000
14500,0,0,0,0,0,0,0,3000
14501,2476.9,2324.38,152.52,1,1,0.916667,39,7000
14502,2199.65,815.15,1384.5,0.916667,0.083333,0.833333,13,6000
14503,0,0,0,0,0,0,0,8500
14504,421.2,0,421.2,1,0,1,12,2000
14505,3848.92,3247.26,601.66,0.916667,0.583333,0.666667,70,12000
14506,979.11,197.05,782.06,1,0.166667,1,31,2900
14507,0,0,0,0,0,0,0,3000
14508,31.23,0,31.23,0.25,0,0.25,3,2500
14509,855.99,0,855.99,1,0,0.7,12,3000
14510,2564.08,1165,1399.08,1,0.583333,1,57,8500
14511,451.9,335,116.9,0.25,0.083333,0.166667,6,2500
14512,4381.86,2825.56,1556.3,1,1,0.666667,50,7000
14513,79,79,0,0.083333,0.083333,0,1,1500
14514,305.79,305.79,0,0.090909,0.090909,0,1,3000
14515,1186.09,397,789.09,0.916667,0.166667,0.833333,30,500
14516,1847.57,841.59,1005.98,0.583333,0.25,0.5,35,3350
14517,746.31,487.27,259.04,0.666667,0.25,0.416667,14,4200
14518,530,0,530,0.916667,0,0.916667,12,1000
14519,1240.04,1240.04,0,0.75,0.75,0,20,8000
14520,1831.57,697.94,1133.63,1,0.583333,1,61,8000
14521,49.89,49.89,0,0.2,0.2,0,2,1500
14522,326.64,326.64,0,0.166667,0.166667,0,2,3000
14523,0,0,0,0,0,0,0,2000
14524,18.77,0,18.77,0.083333,0,0.083333,1,5000
14525,0,0,0,0,0,0,0,1500
14526,2219.53,1432.86,786.67,1,0.916667,1,43,5700
14527,0,0,0,0,0,0,0,1200
14528,99,99,0,0.083333,0.083333,0,1,1500
14529,1517.85,1517.85,0,0.272727,0.272727,0,6,6000
14530,245.85,0,245.85,0.875,0,0.75,16,1500
14531,71.8,71.8,0,0.083333,0.083333,0,1,3500
14532,3669.72,3669.72,0,1,1,0,26,13000
14533,0,0,0,0,0,0,0,3000
14534,324.3,324.3,0,0.083333,0.083333,0,2,7000
14535,0,0,0,0,0,0,0,1200
14536,0,0,0,0,0,0,0,10500
14537,0,0,0,0,0,0,0,3000
14538,847.66,765.8,81.86,1,1,0.583333,20,7500
14539,133.16,0,133.16,0.333333,0,0.25,4,6500
14540,285.69,285.69,0,0.25,0.25,0,3,3000
14541,94,94,0,0.083333,0.083333,0,1,1400
14542,0,0,0,0,0,0,0,10500
14543,330.25,330.25,0,0.25,0.25,0,5,2500
14544,356.62,308.26,48.36,0.333333,0.25,0.166667,6,1600
14545,1987.76,1062.44,925.32,1,0.5,0.916667,36,6000
14546,0,0,0,0,0,0,0,4400
14547,657.05,0,657.05,1,0,1,17,2000
14548,83.45,0,83.45,0.25,0,0.25,3,7000
14549,0,0,0,0,0,0,0,10000
14550,995.62,402.79,592.83,1,1,0.666667,30,7500
14551,7244.98,2457.47,4787.51,1,0.833333,1,110,6200
14553,0,0,0,0,0,0,0,1500
14554,1200,0,1200,0.5,0,0.416667,12,8000
14555,0,0,0,0,0,0,0,11500
14556,757.8,0,757.8,0.75,0,0.666667,18,8000
14557,158.2,158.2,0,0.083333,0.083333,0,1,6500
14558,736.24,480,256.24,1,0.166667,0.916667,20,7000
14559,68,68,0,0.083333,0.083333,0,1,3000
14560,1900.63,1900.63,0,0.75,0.75,0,29,4000
14561,1257.77,540.65,717.12,0.909091,0.909091,0.636364,25,15000
14562,489.24,0,489.24,0.75,0,0.75,11,1000
14563,0,0,0,0,0,0,0,6500
14564,2834.03,1972.22,861.81,1,0.5,1,54,6000
14565,709.01,709.01,0,1,1,0,12,2000
14566,56,56,0,0.125,0.125,0,1,2500
14567,328.7,328.7,0,0.333333,0.333333,0,4,8000
14568,736.26,425.62,310.64,0.833333,0.166667,0.583333,11,6000
14569,261.89,139.19,122.7,0.416667,0.083333,0.333333,7,1700
14570,2115.76,530,1585.76,1,0.5,1,52,4000
14571,71.38,0,71.38,0.416667,0,0.416667,5,3000
14572,374.4,0,374.4,1,0,1,12,1000
14573,0,0,0,0,0,0,0,2500
14574,1170.48,1170.48,0,0.416667,0.416667,0,5,4500
14575,861.9,150,711.9,0.5,0.083333,0.416667,7,6000
14576,0,0,0,0,0,0,0,3000
14577,0,0,0,0,0,0,0,500
14578,0.01,0.01,0,0.083333,0.083333,0,1,12000
14579,0,0,0,0,0,0,0,3000
14580,4185.94,898.14,3287.8,1,0.666667,1,90,6000
14581,3682.11,2473.8,1208.31,1,1,1,76,10000
14582,2000,2000,0,0.111111,0.111111,0,1,2000
14583,0,0,0,0,0,0,0,1050
14584,1045.84,1045.84,0,0.333333,0.333333,0,7,1850
14585,0,0,0,0,0,0,0,10000
14586,900.87,0,900.87,1,0,1,162,5500
14587,1909.13,30,1879.13,0.916667,0.083333,0.833333,12,2000
14588,2214.64,1250.3,964.34,1,0.666667,1,34,9000
14589,1832.92,1832.92,0,0.5,0.5,0,14,6500
14590,1799.03,1799.03,0,0.833333,0.833333,0,14,10000
14591,394.95,277.95,117,0.916667,0.25,0.75,33,6000
14592,165.5,165.5,0,0.285714,0.285714,0,5,1200
14593,320.01,69,251.01,0.857143,0.142857,0.714286,7,1200
14594,1121.86,169.2,952.66,0.666667,0.083333,0.583333,11,3500
14595,231.25,0,231.25,0.666667,0,0.583333,14,4000
14596,623.19,0,623.19,1,0,0.916667,26,2800
14597,532.93,0,532.93,1,0,1,23,3000
14598,188.6,188.6,0,0.083333,0.083333,0,1,9000
14599,718.44,0,718.44,1,0,1,14,3000
14600,2018.13,1545.23,472.9,0.75,0.25,0.666667,26,7000
14601,0,0,0,0,0,0,0,5000
14602,227.44,227.44,0,1,1,0,12,4500
14603,0,0,0,0,0,0,0,10000
14604,1126.32,580.44,545.88,1,1,1,49,9000
14606,740.75,0,740.75,1,0,1,13,14000
14607,921.12,521.14,399.98,0.75,0.5,0.5,14,6200
14608,239.71,0,239.71,0.454545,0,0.454545,5,700
14609,0,0,0,0,0,0,0,1200
14610,0,0,0,0,0,0,0,8500
14611,518.31,113.31,405,1,0.333333,1,29,1200
14612,433.31,200,233.31,1,0.142857,0.857143,8,1000
14613,1307.18,762.5,544.68,0.916667,0.333333,0.666667,20,9000
14614,0,0,0,0,0,0,0,7500
14615,898.43,479,419.43,0.5,0.083333,0.416667,22,4500
14616,80.44,0,80.44,0.333333,0,0.333333,4,3000
14617,0,0,0,0,0,0,0,7000
14618,159.96,0,159.96,0.25,0,0.25,8,4000
14619,0,0,0,0,0,0,0,3000
14620,493.32,149.93,343.39,0.75,0.166667,0.5,14,5000
14621,0,0,0,0,0,0,0,2500
14622,655.68,0,655.68,1,0,1,0,1000
14623,0,0,0,0,0,0,0,1400
14624,505.48,505.48,0,0.333333,0.333333,0,6,1950
14625,43.3,0,43.3,0.083333,0,0.083333,1,7000
14626,2955.91,952.51,2003.4,1,1,0.833333,62,8000
14627,153.95,153.95,0,0.333333,0.333333,0,5,6500
14628,272.9,69.9,203,0.833333,0.166667,0.5,5,6000
14629,831.89,831.89,0,0.166667,0.166667,0,7,1200
14630,7465.91,6075.62,1390.29,1,0.833333,0.666667,57,18500
14631,0,0,0,0,0,0,0,7500
14632,2372.98,2372.98,0,0.166667,0.166667,0,5,4500
14633,6200.71,5742.61,458.1,0.666667,0.666667,0.416667,49,7000
14634,0,0,0,0,0,0,0,10000
14635,1545.03,124.72,1420.31,1,0.083333,1,41,6500
14636,350,350,0,0.083333,0.083333,0,1,3000
14637,709.98,0,709.98,1,0,0.916667,12,1000
14638,0,0,0,0,0,0,0,1600
14639,365.26,188.56,176.7,0.5,0.083333,0.416667,9,8000
14640,11500.94,3091.01,8409.93,1,1,1,308,14000
14641,1554.39,1174.39,380,0.636364,0.454545,0.181818,9,6000
14642,2724.76,572.76,2152,1,1,1,70,8500
14643,2590.27,2102.46,487.81,0.916667,0.916667,0.416667,49,2500
14644,2092,1242,850,0.75,0.333333,0.5,15,5181.818182
14645,208.41,208.41,0,0.083333,0.083333,0,1,3000
14646,27.99,27.99,0,0.083333,0.083333,0,1,6500
14647,178.4,0,178.4,1,0,1,12,2500
14648,132,0,132,0.333333,0,0.333333,4,19500
14649,0,0,0,0,0,0,0,5000
14650,145.85,0,145.85,0.583333,0,0.583333,7,1000
14651,0,0,0,0,0,0,0,1200
14652,56.38,0,56.38,0.416667,0,0.416667,5,1600
14653,0,0,0,0,0,0,0,300
14654,354,354,0,0.083333,0.083333,0,1,1200
14655,1497.2,1301.26,195.94,0.333333,0.25,0.083333,5,7000
14656,1689.09,0,1689.09,1,0,1,82,6000
14657,3644.35,3610.6,33.75,0.666667,0.583333,0.083333,23,3500
14658,0,0,0,0,0,0,0,7000
14659,800.55,586.55,214,0.5,0.333333,0.333333,13,7000
14660,1580.34,1364.34,216,1,1,0.416667,26,5500
14661,443.71,0,443.71,0.916667,0,0.916667,11,1000
14662,312.15,0,312.15,0.75,0,0.75,19,1500
14663,320,0,320,0.5,0,0.416667,6,2500
14664,157.4,157.4,0,0.125,0.125,0,6,1200
14665,8391.55,0,8391.55,1,0,1,199,8500
14666,462.75,462.75,0,1,1,0,12,5500
14667,11522.9,11146.28,376.62,1,1,0.416667,68,4500
14668,909,909,0,0.083333,0.083333,0,1,3000
14669,872.7,872.7,0,0.333333,0.333333,0,11,2500
14670,27.98,27.98,0,0.111111,0.111111,0,1,2500
14672,993.96,245.59,748.37,0.727273,0.181818,0.636364,22,6000
14673,499.59,0,499.59,0.916667,0,0.916667,11,2700
14674,88.08,0,88.08,0.5,0,0.416667,6,1500
14675,0,0,0,0,0,0,0,1500
14676,1641.48,1377.06,264.42,0.916667,0.75,0.416667,26,7000
14677,144,0,144,0.75,0,0.625,6,1500
14678,4126.75,4126.75,0,1,1,0,31,10500
14679,3809.71,3809.71,0,1,1,0,16,16500
14680,2953.03,2953.03,0,0.166667,0.166667,0,3,5000
14681,967.61,397.61,570,0.833333,0.166667,0.75,12,5000
14682,49.09,49.09,0,0.166667,0.166667,0,2,6500
14683,1498.28,667,831.28,0.833333,0.416667,0.583333,24,12000
14684,1792.15,1792.15,0,0.333333,0.333333,0,16,11500
14685,511.12,278.6,232.52,0.916667,0.25,0.833333,24,4500
14686,0,0,0,0,0,0,0,4500
14687,386,0,386,0.666667,0,0.5,4,1000
14688,1076.01,1076.01,0,0.25,0.25,0,7,9500
14689,160,160,0,0.083333,0.083333,0,1,500
14690,0,0,0,0,0,0,0,1200
14691,507,507,0,0.166667,0.166667,0,4,8500
14692,0,0,0,0,0,0,0,1500
14693,592.88,451.18,141.7,0.583333,0.583333,0.083333,9,12000
14694,212.64,212.64,0,0.083333,0.083333,0,1,2000
14695,453.12,453.12,0,0.333333,0.333333,0,7,5000
14696,0,0,0,0,0,0,0,3000
14697,0,0,0,0,0,0,0,3000
14698,1381.14,1027.14,354,0.666667,0.333333,0.25,11,2500
14699,1248.09,829.45,418.64,1,1,0.25,21,5000
14700,348,348,0,0.083333,0.083333,0,1,9000
14701,2617.61,1342.69,1274.92,1,1,0.75,52,2500
14702,1500,1500,0,0.416667,0.416667,0,15,2200
14703,1423.71,1423.71,0,1,1,0,17,5000
14704,201,104.5,96.5,0.25,0.083333,0.166667,4,2500
14705,423.38,223.38,200,0.625,0.25,0.375,9,8000
14706,0,0,0,0,0,0,0,6500
14707,923.99,0,923.99,1,0,1,30,8500
14708,159,159,0,0.083333,0.083333,0,1,9000
14709,0,0,0,0,0,0,0,3000
14710,1307.39,84.45,1222.94,1,0.166667,1,66,8500
14711,1345.81,226,1119.81,0.916667,0.333333,0.666667,33,9500
14712,2634.7,2411.53,223.17,1,1,0.363636,42,7500
14713,0,0,0,0,0,0,0,3500
14714,2009.64,206,1803.64,1,0.083333,1,23,16500
14715,525.17,525.17,0,0.083333,0.083333,0,4,8500
14716,955.87,955.87,0,0.5,0.5,0,9,13500
14717,0,0,0,0,0,0,0,2000
14718,169.24,169.24,0,0.083333,0.083333,0,1,1200
14719,1139.2,0,1139.2,1,0,0.875,15,3000
14720,110.8,110.8,0,0.166667,0.166667,0,2,3000
14721,0,0,0,0,0,0,0,1200
14722,283.15,0,283.15,0.583333,0,0.5,7,5000
14723,390,390,0,0.083333,0.083333,0,1,3200
14724,2153.11,1326,827.11,1,0.75,0.916667,48,9500
14725,288.47,0,288.47,0.416667,0,0.416667,5,1700
14726,345.29,345.29,0,0.083333,0.083333,0,2,1200
14727,797.27,482.31,314.96,0.75,0.333333,0.583333,12,6000
14728,0,0,0,0,0,0,0,5500
14729,162.28,0,162.28,0.5,0,0.5,6,1000
14730,75.87,75.87,0,0.083333,0.083333,0,1,1500
14731,0,0,0,0,0,0,0,3000
14732,366.6,0,366.6,1,0,1,12,2000
14733,0,0,0,0,0,0,0,1200
14734,750.19,750.19,0,0.714286,0.714286,0,7,2500
14735,0,0,0,0,0,0,0,6000
14736,2732.66,2548.47,184.19,1,1,0.416667,30,16500
14737,200,200,0,0.083333,0.083333,0,1,1200
14738,0,0,0,0,0,0,0,2400
14739,431.52,431.52,0,1,1,0,12,7000
14740,2421.85,468.65,1953.2,1,0.333333,1,69,9000
14741,387.66,387.66,0,0.7,0.7,0,24,1200
14742,338.4,0,338.4,1,0,1,12,1000
14743,0,0,0,0,0,0,0,7000
14744,2235.12,1102.4,1132.72,1,0.5,1,103,10500
14745,0,0,0,0,0,0,0,10500
14746,51.16,0,51.16,0.166667,0,0.083333,2,3000
14747,203.08,0,203.08,0.666667,0,0.666667,8,2000
14748,747.62,747.62,0,0.166667,0.166667,0,2,2500
14749,0,0,0,0,0,0,0,3000
14750,62.46,0,62.46,0.5,0,0.416667,6,4000
14751,1019,119,900,0.75,0.083333,0.75,10,4500
14752,0,0,0,0,0,0,0,8000
14753,3649.83,3649.83,0,0.25,0.25,0,10,7500
14754,297.4,297.4,0,0.25,0.25,0,5,6000
14755,19.25,0,19.25,0.083333,0,0.083333,1,4000
14756,1461.15,1034.03,427.12,1,1,0.916667,33,7500
14757,80.44,0,80.44,0.416667,0,0.416667,5,2500
14758,374.81,333.2,41.61,0.333333,0.25,0.083333,4,7000
14759,1181.03,607.4,573.63,0.666667,0.166667,0.666667,15,4500
14760,784,659,125,0.5,0.25,0.333333,12,10500
14761,0,0,0,0,0,0,0,1500
14762,1402.4,1140.5,261.9,0.666667,0.583333,0.416667,19,7200
14763,0,0,0,0,0,0,0,1200
14764,3398.12,95.84,3302.28,1,0.083333,1,24,3000
14765,3916.8,2170.37,1746.43,0.909091,0.636364,0.545455,60,3000
14766,0,0,0,0,0,0,0,10000
14767,33.4,0,33.4,1,0,1,12,3700
14768,0,0,0,0,0,0,0,4000
14769,1293.7,725.6,568.1,1,0.916667,0.916667,40,1200
14770,626.69,626.69,0,0.166667,0.166667,0,2,2500
14771,2607.88,1142.96,1464.92,0.833333,0.833333,0.666667,43,4000
14772,0,0,0,0,0,0,0,8000
14773,0,0,0,0,0,0,0,1200
14774,1266.03,170,1096.03,1,0.083333,1,46,1800
14775,0,0,0,0,0,0,0,2500
14776,393.49,393.49,0,0.166667,0.166667,0,12,600
14777,1384.92,0,1384.92,0.75,0,0.666667,9,13000
14778,1115.92,0,1115.92,0.916667,0,0.916667,79,3500
14779,0,0,0,0,0,0,0,2500
14780,0,0,0,0,0,0,0,2400
14781,738.65,0,738.65,0.833333,0,0.833333,16,7500
14783,0,0,0,0,0,0,0,1500
14784,2161.22,2161.22,0,0.75,0.75,0,24,5000
14785,0,0,0,0,0,0,0,7700
14786,551.93,0,551.93,1,0,1,27,2500
14787,0,0,0,0,0,0,0,5000
14788,3380.44,1449.92,1930.52,1,0.333333,1,27,3500
14789,1146.74,796.74,350,0.857143,0.142857,0.714286,8,1000
14790,248.74,0,248.74,0.333333,0,0.25,4,2500
14791,0,0,0,0,0,0,0,6500
14792,715.81,715.81,0,0.333333,0.333333,0,7,10000
14793,1535.49,1203.69,331.8,0.9,0.5,0.5,24,1000
14794,114,0,114,0.5,0,0.5,6,2700
14795,1788.84,0,1788.84,1,0,1,12,18000
14796,461.68,201,260.68,0.333333,0.083333,0.166667,7,4500
14797,358.49,0,358.49,0.916667,0,0.833333,11,2500
14798,86.9,86.9,0,0.083333,0.083333,0,1,7500
14799,1867.9,1424.87,443.03,0.75,0.5,0.5,24,6500
14800,553.36,140,413.36,0.666667,0.083333,0.666667,9,3000
14802,1282.2,0,1282.2,1,0,1,12,1200
14803,0,0,0,0,0,0,0,1500
14804,498.96,0,498.96,0.857143,0,0.714286,9,2500
14805,1858.33,1380,478.33,0.666667,0.333333,0.333333,14,4500
14806,354,354,0,0.166667,0.166667,0,2,16500
14807,1296.2,745.82,550.38,0.25,0.25,0.166667,14,1800
14808,1456,361,1095,0.666667,0.166667,0.583333,17,2500
14809,175,175,0,0.166667,0.166667,0,2,1200
14810,0,0,20,0,0,0.166667,1,1200
14811,450,0,450,1,0,0.9,10,1000
14812,0,0,0,0,0,0,0,1200
14813,0,0,0,0,0,0,0,2500
14814,0,0,0,0,0,0,0,3500
14815,1582.84,1554.89,27.95,0.5,0.416667,0.083333,8,2500
14816,0,0,0,0,0,0,0,3000
14817,27.42,0,27.42,0.083333,0,0.083333,1,1800
14818,0,0,0,0,0,0,0,1200
14819,0,0,0,0,0,0,0,2000
14820,607,607,0,0.916667,0.916667,0,13,1200
14821,1027.64,1027.64,0,0.5,0.5,0,15,6000
14822,0,0,0,0,0,0,0,1800
14823,70,0,70,0.5,0,0.416667,6,1000
14824,2196,2154.34,41.66,0.833333,0.75,0.083333,14,1800
14825,91.26,0,91.26,0.083333,0,0.083333,2,3500
14826,480,480,0,0.666667,0.666667,0,8,1500
14827,282.39,0,282.39,0.583333,0,0.583333,7,1000
14828,710.8,140,570.8,0.833333,0.166667,0.666667,16,4900
14829,0,0,0,0,0,0,0,1100
14830,0,0,0,0,0,0,0,1500
14831,1765.38,84.8,1680.58,0.666667,0.083333,0.583333,24,9500
14832,0,0,0,0,0,0,0,1600
14833,57,0,57,0.25,0,0.166667,3,5000
14834,1123.42,865.78,257.64,1,1,0.583333,30,4500
14835,5055.77,2931.91,2123.86,1,0.333333,1,69,1900
14836,717.24,717.24,0,1,1,0,24,18000
14837,8168.9,3000.97,5167.93,1,0.666667,1,59,16500
14838,548.79,548.79,0,0.583333,0.583333,0,48,3500
14839,853,0,853,0.5,0,0.416667,6,4000
14841,4044.14,2961.8,1082.34,1,0.916667,1,66,6700
14842,115.5,115.5,0,0.166667,0.166667,0,3,1200
14843,0,0,0,0,0,0,0,9500
14844,345.3,345.3,0,0.166667,0.166667,0,2,6500
14845,956.05,818.73,137.32,0.583333,0.5,0.25,16,2500
14846,0,0,0,0,0,0,0,11500
14847,82.85,0,82.85,0.636364,0,0.545455,13,3500
14848,248.75,248.75,0,0.166667,0.166667,0,2,6000
14849,0,0,0,0,0,0,0,11500
14850,400.98,0,400.98,0.5,0,0.416667,6,12500
14851,1194.52,0,1194.52,0.416667,0,0.333333,15,6000
14852,0,0,0,0,0,0,0,1200
14853,0,0,0,0,0,0,0,7500
14854,908.15,0,908.15,1,0,1,23,3000
14855,1237.37,447.6,789.77,0.833333,0.166667,0.75,13,4500
14856,151.92,0,151.92,1,0,0.875,8,1000
14857,64,0,64,0.5,0,0.416667,6,2550
14858,1002.93,825.89,177.04,1,0.833333,0.333333,23,4000
14859,0,0,0,0,0,0,0,5000
14860,248.44,13,235.44,0.5,0.083333,0.416667,6,1200
14861,1277.5,0,1277.5,0.583333,0,0.5,7,2500
14862,290.6,290.6,0,1,1,0,12,2000
14863,519.79,519.79,0,0.583333,0.583333,0,8,1200
14864,70,70,0,0.083333,0.083333,0,1,2500
14865,1282.38,0,1282.38,0.916667,0,0.833333,11,11500
14866,0,0,0,0,0,0,0,11000
14867,0,0,0,0,0,0,0,8000
14868,0,0,0,0,0,0,0,7000
14870,0,0,0,0,0,0,0,4500
14871,261.16,0,261.16,1,0,1,16,4000
14872,1147.23,1071.7,75.53,0.25,0.083333,0.25,6,4000
14873,0,0,0,0,0,0,0,3000
