id_chamada;data;agente;tipo_solicitacao;atendido;resolvido;duracao_conversa;tempo_espera;indice_satisfacao
ID2746;17/02/2015 13:24;Joe;RegistroSinistro;S;S;390;560.00;RUIM
ID2747;17/02/2015 13:36;Greg;Reclamacao;S;S;;;RUIM
ID2748;17/02/2015 13:36;Stewart;Reclamacao;N;N;257;;
ID2749;17/02/2015 14:19;Jim;Reclamacao;S;S;378;220.00;RUIM
ID2750;17/02/2015 14:19;Stewart;RegistroSinistro;N;N;;;
ID2751;17/02/2015 14:29;Dan;RegistroSinistro;S;N;273;;BOM
ID2752;17/02/2015 14:29;Becky;Reclamacao;S;S;308;;BOM
ID2753;17/02/2015 14:32;Diane;Cotacao;S;N;48;;BOM
ID2754;17/02/2015 14:32;Joe;Informacao;S;S;272;5.50;BOM
ID2755;17/02/2015 15:02;Dan;Sugestao;S;S;79;19.80;BOM
ID2756;17/02/2015 15:02;Diane;Sugestao;S;S;110;;BOM
ID2757;17/02/2015 15:10;Joe;Informacao;S;S;384;190.00;RUIM
ID2758;17/02/2015 15:10;Greg;Informacao;S;N;280;63.60;BOM
ID2759;17/02/2015 15:46;Jim;Informacao;S;S;282;14.40;BOM
ID2760;17/02/2015 15:46;Stewart;Cotacao;N;N;285;;
ID2761;17/02/2015 16:06;Diane;Sugestao;N;N;163;;
ID2762;17/02/2015 16:06;Dan;Sugestao;S;S;77;60.60;BOM
ID2763;17/02/2015 16:14;Jim;Sugestao;S;N;;;BOM
ID2764;17/02/2015 16:14;Martha;Reclamacao;S;S;247;;BOM
ID2765;17/02/2015 16:27;Martha;Sugestao;S;N;346;;BOM
ID2766;17/02/2015 16:27;Greg;RegistroSinistro;N;N;200;;
ID2767;17/02/2015 16:36;Stewart;Reclamacao;S;S;385;16.80;BOM
ID2768;17/02/2015 16:36;Martha;Cotacao;S;S;182;;BOM
ID2769;17/02/2015 17:11;Stewart;Sugestao;S;N;153;43.20;BOM
ID2770;17/02/2015 17:11;Jim;Reclamacao;N;N;417;;
ID2771;17/02/2015 17:12;Martha;Cotacao;N;N;;;
ID2772;17/02/2015 17:12;Jim;Reclamacao;S;S;200;890.00;RUIM
ID2773;17/02/2015 17:44;Joe;Reclamacao;N;N;;;
ID2774;17/02/2015 17:44;Martha;Reclamacao;S;N;358;;BOM
ID2775;17/02/2015 17:54;Joe;Informacao;S;S;148;23.50;BOM
ID2776;17/02/2015 17:54;Joe;Cotacao;S;S;229;54.00;BOM
ID2777;18/02/2015 09:23;Dan;Cotacao;S;N;362;46.50;BOM
ID2778;18/02/2015 09:23;Greg;Sugestao;S;S;167;920.00;RUIM
ID2779;18/02/2015 09:43;Greg;Reclamacao;S;S;242;;BOM
ID2780;18/02/2015 09:43;Diane;Sugestao;S;S;;;BOM
ID2781;18/02/2015 10:00;Becky;Informacao;S;N;364;690.00;RUIM
ID2782;18/02/2015 10:00;Joe;RegistroSinistro;S;S;31;2060.00;RUIM
ID2783;18/02/2015 10:13;Greg;Reclamacao;S;S;121;;BOM
ID2784;18/02/2015 10:13;Greg;Reclamacao;S;S;175;980.00;RUIM
ID2785;18/02/2015 10:16;Joe;Informacao;S;N;36;880.00;RUIM
ID2786;18/02/2015 10:16;Dan;RegistroSinistro;S;S;;;RUIM
ID2787;18/02/2015 10:33;Dan;Informacao;S;S;;;BOM
ID2788;18/02/2015 10:33;Diane;Sugestao;S;S;194;7.80;BOM
ID2789;18/02/2015 10:37;Joe;Sugestao;N;N;65;;
ID2790;18/02/2015 10:37;Joe;RegistroSinistro;S;S;219;2140.00;RUIM
ID2791;18/02/2015 10:56;Greg;Reclamacao;N;N;211;;
ID2792;18/02/2015 10:56;Dan;Reclamacao;S;N;202;1060.00;RUIM
ID2793;18/02/2015 11:18;Dan;Informacao;S;S;184;;BOM
ID2794;18/02/2015 11:18;Dan;Sugestao;S;S;150;;BOM
ID2795;18/02/2015 11:18;Jim;Sugestao;S;S;165;34.80;BOM
ID2796;18/02/2015 11:18;Dan;Cotacao;S;S;355;;BOM
ID2797;18/02/2015 11:25;Jim;Sugestao;N;N;125;;
ID2798;18/02/2015 11:25;Diane;Reclamacao;S;S;410;;BOM
ID2799;18/02/2015 11:34;Stewart;Cotacao;N;N;277;;
ID2800;18/02/2015 11:34;Becky;Cotacao;S;S;188;32.00;BOM
ID2801;18/02/2015 11:38;Dan;RegistroSinistro;N;N;370;;
ID2802;18/02/2015 11:38;Dan;Cotacao;N;N;349;;
ID2803;18/02/2015 13:04;Martha;RegistroSinistro;S;N;;;RUIM
ID2804;18/02/2015 13:04;Becky;Cotacao;S;S;285;1030.00;RUIM
ID2805;18/02/2015 13:33;Stewart;Reclamacao;N;N;47;;
ID2806;18/02/2015 13:33;Jim;RegistroSinistro;N;N;233;;
ID2807;18/02/2015 13:37;Dan;Cotacao;S;S;;;RUIM
ID2808;18/02/2015 13:37;Stewart;Reclamacao;S;S;324;;BOM
ID2809;18/02/2015 13:45;Martha;Informacao;N;N;262;;
ID2810;18/02/2015 13:45;Stewart;Cotacao;S;S;340;;BOM
ID2811;18/02/2015 13:48;Joe;RegistroSinistro;S;S;251;13.20;BOM
ID2812;18/02/2015 13:48;Martha;RegistroSinistro;S;N;97;1100.00;RUIM
ID2813;18/02/2015 14:47;Joe;Cotacao;N;N;203;;
ID2814;18/02/2015 14:47;Diane;Reclamacao;S;S;;;BOM
ID2815;18/02/2015 14:52;Jim;Sugestao;N;N;393;;
ID2816;18/02/2015 14:52;Martha;RegistroSinistro;S;S;314;660.00;RUIM
ID2817;18/02/2015 15:15;Dan;Reclamacao;S;S;103;45.00;BOM
ID2818;18/02/2015 15:15;Jim;Informacao;N;N;157;;
ID2819;18/02/2015 16:00;Jim;Sugestao;N;N;392;;
ID2820;18/02/2015 16:00;Jim;Informacao;S;S;78;41.40;BOM
ID2821;18/02/2015 16:03;Jim;Cotacao;S;S;330;;BOM
ID2822;18/02/2015 16:03;Diane;Cotacao;S;N;72;35.40;BOM
ID2823;18/02/2015 16:58;Martha;Cotacao;S;S;;;BOM
ID2824;18/02/2015 16:58;Jim;Reclamacao;S;N;330;720.00;RUIM
ID2825;18/02/2015 16:59;Greg;Cotacao;S;S;367;;BOM
ID2826;18/02/2015 16:59;Becky;RegistroSinistro;S;S;;;RUIM
ID2827;19/02/2015 09:01;Jim;Reclamacao;S;S;;;BOM
ID2828;19/02/2015 09:01;Joe;Sugestao;N;N;87;;
ID2829;19/02/2015 09:17;Joe;Reclamacao;S;S;;;BOM
ID2830;19/02/2015 09:17;Jim;Sugestao;S;S;;;RUIM
ID2831;19/02/2015 09:18;Diane;RegistroSinistro;S;S;;;BOM
ID2832;19/02/2015 09:18;Dan;Informacao;S;N;;;BOM
ID2833;19/02/2015 09:25;Diane;RegistroSinistro;S;S;252;860.00;RUIM
ID2834;19/02/2015 09:25;Stewart;Informacao;N;N;143;;
ID2835;19/02/2015 10:46;Dan;Sugestao;N;N;256;;
ID2836;19/02/2015 10:46;Jim;Reclamacao;N;N;133;;
ID2837;19/02/2015 11:22;Stewart;Informacao;S;S;237;;BOM
ID2838;19/02/2015 11:22;Diane;RegistroSinistro;S;S;245;1110.00;RUIM
ID2839;19/02/2015 11:42;Becky;Sugestao;S;S;397;190.00;RUIM
ID2840;19/02/2015 11:42;Martha;RegistroSinistro;S;S;48;770.00;RUIM
ID2841;19/02/2015 11:54;Jim;Sugestao;S;N;;;BOM
ID2842;19/02/2015 11:54;Jim;Reclamacao;S;S;;;RUIM
ID2843;19/02/2015 12:15;Diane;Reclamacao;N;N;205;;
ID2844;19/02/2015 12:15;Martha;Sugestao;N;N;352;;
ID2845;19/02/2015 13:29;Jim;Cotacao;S;S;203;1300.00;RUIM
ID2846;19/02/2015 13:29;Stewart;Reclamacao;S;S;249;490.00;RUIM
ID2847;19/02/2015 13:32;Jim;Reclamacao;S;S;89;1460.00;RUIM
ID2848;19/02/2015 13:32;Diane;Reclamacao;S;S;139;18.00;BOM
ID2849;19/02/2015 13:45;Stewart;RegistroSinistro;S;S;;;RUIM
ID2850;19/02/2015 13:45;Jim;Cotacao;S;S;234;2220.00;RUIM
ID2851;19/02/2015 14:22;Stewart;Cotacao;S;S;294;;BOM
ID2852;19/02/2015 14:22;Joe;Reclamacao;S;S;;;BOM
ID2853;19/02/2015 14:26;Becky;Informacao;S;S;120;33.00;BOM
ID2854;19/02/2015 14:26;Greg;Cotacao;N;N;355;;
ID2855;19/02/2015 14:45;Martha;Cotacao;S;S;219;;BOM
ID2856;19/02/2015 14:45;Becky;Reclamacao;S;S;281;620.00;RUIM
ID2857;19/02/2015 14:52;Stewart;Reclamacao;S;S;41;2460.00;RUIM
ID2858;19/02/2015 14:52;Jim;Informacao;S;S;327;60.00;BOM
ID2859;19/02/2015 15:02;Joe;RegistroSinistro;S;S;43;760.00;RUIM
ID2860;19/02/2015 15:02;Stewart;Reclamacao;S;S;64;680.00;RUIM
ID2861;19/02/2015 15:33;Joe;Sugestao;S;S;;;BOM
ID2862;19/02/2015 15:33;Becky;Informacao;N;N;;;
ID2863;19/02/2015 15:33;Diane;Sugestao;N;N;156;;
ID2864;19/02/2015 15:33;Becky;Sugestao;S;S;214;45.00;BOM
ID2865;19/02/2015 16:04;Martha;Sugestao;S;S;334;54.50;BOM
ID2866;19/02/2015 16:04;Dan;Cotacao;N;N;232;;
ID2867;19/02/2015 16:26;Stewart;RegistroSinistro;S;N;78;;BOM
ID2868;19/02/2015 16:26;Stewart;Sugestao;S;S;266;620.00;RUIM
ID2869;19/02/2015 17:21;Martha;RegistroSinistro;S;S;370;1080.00;RUIM
ID2870;19/02/2015 17:21;Dan;Cotacao;S;S;412;1240.00;RUIM
ID2871;19/02/2015 17:29;Stewart;Informacao;N;N;;;
ID2872;19/02/2015 17:29;Joe;Reclamacao;S;S;84;;BOM
ID2873;19/02/2015 17:38;Diane;Informacao;S;S;175;37.80;BOM
ID2874;19/02/2015 17:38;Greg;Sugestao;S;S;;;BOM
ID2875;20/02/2015 09:24;Greg;Informacao;S;S;307;10.20;BOM
ID2876;20/02/2015 09:24;Jim;Informacao;S;S;272;400.00;RUIM
ID2877;20/02/2015 09:33;Joe;Informacao;S;S;302;17.40;BOM
ID2878;20/02/2015 09:33;Diane;RegistroSinistro;S;S;249;28.20;BOM
ID2879;20/02/2015 10:01;Joe;Informacao;N;N;333;;
ID2880;20/02/2015 10:01;Stewart;RegistroSinistro;S;S;207;;BOM
ID2881;20/02/2015 10:10;Joe;Cotacao;S;S;198;;BOM
ID2882;20/02/2015 10:10;Dan;Informacao;S;S;302;600.00;RUIM
ID2883;20/02/2015 10:24;Martha;Informacao;N;N;293;;
ID2884;20/02/2015 10:24;Joe;Reclamacao;N;N;76;;
ID2885;20/02/2015 10:50;Dan;Reclamacao;S;S;77;36.00;BOM
ID2886;20/02/2015 10:50;Diane;Cotacao;S;S;408;;BOM
ID2887;20/02/2015 11:00;Jim;Reclamacao;N;N;374;;
ID2888;20/02/2015 11:00;Becky;Informacao;S;S;391;;BOM
ID2889;20/02/2015 11:11;Martha;Informacao;N;N;41;;
ID2890;20/02/2015 11:11;Martha;Sugestao;S;S;32;;BOM
ID2891;20/02/2015 11:21;Martha;Reclamacao;S;S;;;BOM
ID2892;20/02/2015 11:21;Diane;Informacao;S;S;349;;BOM
ID2893;20/02/2015 11:34;Diane;Reclamacao;S;S;;;RUIM
ID2894;20/02/2015 11:34;Becky;RegistroSinistro;S;S;322;1400.00;RUIM
ID2895;20/02/2015 11:41;Becky;Cotacao;S;S;74;44.40;BOM
ID2896;20/02/2015 11:41;Diane;Sugestao;S;S;399;1580.00;RUIM
ID2897;20/02/2015 11:54;Greg;RegistroSinistro;S;S;276;780.00;RUIM
ID2898;20/02/2015 11:54;Dan;RegistroSinistro;S;S;55;2320.00;RUIM
ID2899;20/02/2015 12:02;Diane;Cotacao;S;S;298;2080.00;RUIM
ID2900;20/02/2015 12:02;Becky;Sugestao;S;S;;;BOM
ID2901;20/02/2015 12:10;Dan;Informacao;S;N;370;8.40;BOM
ID2902;20/02/2015 12:10;Joe;Informacao;N;N;413;;
ID2903;20/02/2015 12:25;Dan;Cotacao;S;S;;;BOM
ID2904;20/02/2015 12:25;Becky;Sugestao;S;S;194;43.80;BOM
ID2905;20/02/2015 12:46;Martha;Informacao;S;S;;;BOM
ID2906;20/02/2015 12:46;Stewart;Sugestao;S;S;51;2380.00;RUIM
ID2907;20/02/2015 12:51;Greg;Cotacao;N;N;268;;
ID2908;20/02/2015 12:51;Becky;Cotacao;N;N;373;;
ID2909;20/02/2015 13:35;Stewart;Sugestao;S;S;118;;BOM
ID2910;20/02/2015 13:35;Greg;RegistroSinistro;N;N;366;;
ID2911;20/02/2015 13:56;Dan;Informacao;S;S;114;;BOM
ID2912;20/02/2015 13:56;Jim;RegistroSinistro;N;N;88;;
ID2913;20/02/2015 14:13;Dan;Reclamacao;S;S;;;RUIM
ID2914;20/02/2015 14:13;Diane;Informacao;N;N;;;
ID2915;20/02/2015 14:28;Greg;Reclamacao;S;N;178;560.00;RUIM
ID2916;20/02/2015 14:28;Joe;RegistroSinistro;S;S;;;BOM
ID2917;20/02/2015 15:07;Martha;Informacao;S;S;98;45.50;BOM
ID2918;20/02/2015 15:07;Greg;Reclamacao;N;N;271;;
ID2919;20/02/2015 15:11;Greg;Informacao;S;S;152;16.80;BOM
ID2920;20/02/2015 15:11;Dan;Reclamacao;S;S;;;BOM
ID2921;20/02/2015 15:12;Becky;Sugestao;S;S;;;BOM
ID2922;20/02/2015 15:12;Stewart;RegistroSinistro;S;S;141;;BOM
ID2923;20/02/2015 15:21;Dan;Cotacao;S;S;224;67.80;BOM
ID2924;20/02/2015 15:21;Stewart;Cotacao;S;S;;;BOM
ID2925;20/02/2015 15:53;Stewart;Cotacao;N;N;402;;
ID2926;20/02/2015 15:53;Stewart;Informacao;S;S;65;60.00;BOM
ID2927;20/02/2015 16:00;Dan;Informacao;S;S;244;500.00;RUIM
ID2928;20/02/2015 16:00;Greg;Sugestao;S;N;113;600.00;RUIM
ID2929;20/02/2015 16:10;Martha;RegistroSinistro;S;N;182;1360.00;RUIM
ID2930;20/02/2015 16:10;Stewart;RegistroSinistro;S;S;;;BOM
ID2931;20/02/2015 16:14;Jim;RegistroSinistro;S;S;344;;BOM
ID2932;20/02/2015 16:14;Joe;RegistroSinistro;N;N;38;;
ID2933;20/02/2015 16:16;Greg;Informacao;S;S;46;42.00;BOM
ID2934;20/02/2015 16:16;Greg;Informacao;S;N;;;RUIM
ID2935;20/02/2015 16:32;Stewart;Sugestao;S;N;381;57.60;BOM
ID2936;20/02/2015 16:32;Dan;Informacao;S;S;;;BOM
ID2937;20/02/2015 16:52;Jim;Informacao;S;S;285;820.00;RUIM
ID2938;20/02/2015 16:52;Dan;Reclamacao;N;N;393;;
ID2939;20/02/2015 17:25;Diane;Sugestao;S;S;326;;BOM
ID2940;20/02/2015 17:25;Becky;Informacao;N;N;245;;
ID2941;20/02/2015 17:57;Stewart;Reclamacao;S;N;42;220.00;RUIM
ID2942;20/02/2015 17:57;Greg;RegistroSinistro;S;S;;;BOM
ID2943;21/02/2015 09:57;Stewart;Informacao;S;S;;;BOM
ID2944;21/02/2015 09:57;Martha;Reclamacao;S;S;402;1000.00;RUIM
ID2945;21/02/2015 10:12;Stewart;Reclamacao;S;S;202;53.40;BOM
ID2946;21/02/2015 10:12;Joe;Cotacao;S;S;360;1060.00;RUIM
ID2947;21/02/2015 10:22;Jim;Reclamacao;S;S;283;;BOM
ID2948;21/02/2015 10:22;Joe;Sugestao;S;S;296;1010.00;RUIM
ID2949;21/02/2015 11:06;Martha;Cotacao;S;N;296;;BOM
ID2950;21/02/2015 11:06;Becky;Cotacao;S;S;;;RUIM
ID2951;21/02/2015 11:08;Joe;RegistroSinistro;S;S;322;;BOM
ID2952;21/02/2015 11:08;Joe;Cotacao;S;S;;;BOM
ID2953;21/02/2015 11:12;Joe;Sugestao;S;S;288;740.00;RUIM
ID2954;21/02/2015 11:12;Diane;Cotacao;S;S;;;BOM
ID2955;21/02/2015 11:35;Dan;RegistroSinistro;S;S;397;44.40;BOM
ID2956;21/02/2015 11:35;Greg;Cotacao;S;S;298;34.80;BOM
ID2957;21/02/2015 11:42;Martha;Sugestao;S;N;410;;BOM
ID2958;21/02/2015 11:42;Becky;Reclamacao;N;N;375;;
ID2959;21/02/2015 11:54;Jim;Sugestao;S;S;335;;BOM
ID2960;21/02/2015 11:54;Dan;Informacao;S;S;332;2080.00;RUIM
ID2961;21/02/2015 12:21;Becky;RegistroSinistro;S;S;127;180.00;RUIM
ID2962;21/02/2015 12:21;Becky;Cotacao;S;S;52;23.50;BOM
ID2963;21/02/2015 12:25;Jim;RegistroSinistro;S;S;345;820.00;RUIM
ID2964;21/02/2015 12:25;Greg;Sugestao;S;S;165;70.20;BOM
ID2965;21/02/2015 12:57;Becky;Sugestao;S;S;221;60.00;BOM
ID2966;21/02/2015 12:57;Stewart;Reclamacao;S;S;86;52.80;BOM
ID2967;21/02/2015 13:14;Stewart;Cotacao;S;N;211;56.50;BOM
ID2968;21/02/2015 13:14;Jim;Informacao;S;S;294;;BOM
ID2969;21/02/2015 13:35;Greg;Sugestao;N;N;301;;
ID2970;21/02/2015 13:35;Becky;Sugestao;S;S;249;1820.00;RUIM
ID2971;21/02/2015 13:56;Becky;RegistroSinistro;S;S;208;;BOM
ID2972;21/02/2015 13:56;Dan;Sugestao;S;S;207;74.40;BOM
ID2973;21/02/2015 13:59;Becky;Cotacao;S;N;233;;BOM
ID2974;21/02/2015 13:59;Dan;Reclamacao;S;S;;;RUIM
ID2975;21/02/2015 14:29;Stewart;Sugestao;N;N;200;;
ID2976;21/02/2015 14:29;Greg;RegistroSinistro;S;S;196;;BOM
ID2977;21/02/2015 14:47;Becky;Informacao;N;N;258;;
ID2978;21/02/2015 14:47;Jim;RegistroSinistro;S;S;112;34.80;BOM
ID2979;21/02/2015 14:58;Greg;Reclamacao;S;S;99;;BOM
ID2980;21/02/2015 14:58;Becky;Informacao;S;S;31;66.00;BOM
ID2981;21/02/2015 15:10;Stewart;Cotacao;S;S;;;RUIM
ID2982;21/02/2015 15:10;Joe;Cotacao;S;N;199;820.00;RUIM
ID2983;21/02/2015 15:44;Jim;Cotacao;S;S;358;15.60;BOM
ID2984;21/02/2015 15:44;Dan;Cotacao;S;S;288;45.00;BOM
ID2985;21/02/2015 15:46;Diane;Reclamacao;S;N;298;400.00;RUIM
ID2986;21/02/2015 15:46;Jim;Reclamacao;S;S;339;1170.00;RUIM
ID2987;21/02/2015 16:23;Dan;Sugestao;S;S;115;50.50;BOM
ID2988;21/02/2015 16:23;Diane;RegistroSinistro;S;S;259;560.00;RUIM
ID2989;21/02/2015 16:59;Jim;RegistroSinistro;S;S;152;68.40;BOM
ID2990;21/02/2015 16:59;Stewart;Reclamacao;S;S;233;1600.00;RUIM
ID2991;21/02/2015 17:19;Diane;Sugestao;S;N;256;;BOM
ID2992;21/02/2015 17:19;Becky;Cotacao;N;N;66;;
ID2993;21/02/2015 17:21;Dan;Sugestao;S;S;126;9.00;BOM
ID2994;21/02/2015 17:21;Joe;Sugestao;S;S;189;62.50;BOM
ID2995;21/02/2015 17:49;Jim;RegistroSinistro;N;N;134;;
ID2996;21/02/2015 17:49;Diane;Reclamacao;S;S;;;RUIM
ID2997;22/02/2015 09:04;Greg;Reclamacao;S;S;193;28.80;BOM
ID2998;22/02/2015 09:04;Joe;Reclamacao;S;S;253;13.20;BOM
ID2999;22/02/2015 09:44;Jim;Sugestao;S;S;193;;BOM
ID3000;22/02/2015 09:44;Becky;RegistroSinistro;N;N;164;;
ID3001;22/02/2015 11:12;Jim;RegistroSinistro;S;S;;;BOM
ID3002;22/02/2015 11:12;Becky;RegistroSinistro;S;S;269;340.00;RUIM
ID3003;22/02/2015 11:13;Diane;Cotacao;S;S;162;14.50;BOM
ID3004;22/02/2015 11:13;Joe;Reclamacao;N;N;176;;
ID3005;22/02/2015 11:29;Jim;RegistroSinistro;N;N;38;;
ID3006;22/02/2015 11:29;Jim;Informacao;S;S;;;BOM
ID3007;22/02/2015 11:58;Greg;RegistroSinistro;S;S;259;48.00;BOM
ID3008;22/02/2015 11:58;Greg;Cotacao;S;S;;;BOM
ID3009;22/02/2015 12:04;Dan;Reclamacao;S;S;145;;BOM
ID3010;22/02/2015 12:04;Jim;RegistroSinistro;S;S;;;RUIM
ID3011;22/02/2015 13:01;Diane;Cotacao;S;N;253;13.50;BOM
ID3012;22/02/2015 13:01;Joe;Sugestao;S;S;164;36.00;BOM
ID3013;22/02/2015 13:19;Diane;Informacao;S;S;;;RUIM
ID3014;22/02/2015 13:19;Greg;Reclamacao;S;S;256;1420.00;RUIM
ID3015;22/02/2015 13:30;Martha;Cotacao;S;S;346;;BOM
ID3016;22/02/2015 13:30;Martha;Sugestao;N;N;415;;
ID3017;22/02/2015 14:06;Joe;Sugestao;S;N;;;RUIM
ID3018;22/02/2015 14:06;Jim;Cotacao;N;N;88;;
ID3019;22/02/2015 14:32;Becky;Cotacao;N;N;152;;
ID3020;22/02/2015 14:32;Dan;Cotacao;S;S;249;43.20;BOM
ID3021;22/02/2015 14:32;Dan;Reclamacao;S;S;153;1040.00;RUIM
ID3022;22/02/2015 14:32;Diane;RegistroSinistro;S;N;;;RUIM
ID3023;22/02/2015 15:12;Becky;Reclamacao;S;S;185;2100.00;RUIM
ID3024;22/02/2015 15:12;Stewart;Cotacao;S;S;;;BOM
ID3025;22/02/2015 15:18;Jim;Reclamacao;S;S;402;650.00;RUIM
ID3026;22/02/2015 15:18;Dan;Cotacao;N;N;;;
ID3027;22/02/2015 15:37;Stewart;RegistroSinistro;S;S;95;720.00;RUIM
ID3028;22/02/2015 15:37;Becky;Sugestao;S;S;;;RUIM
ID3029;22/02/2015 15:37;Jim;RegistroSinistro;S;S;406;;BOM
ID3030;22/02/2015 15:37;Martha;Cotacao;S;S;;;BOM
ID3031;22/02/2015 15:41;Joe;Cotacao;S;S;295;;BOM
ID3032;22/02/2015 15:41;Becky;Informacao;S;S;64;14.50;BOM
ID3033;22/02/2015 15:48;Joe;Informacao;S;S;256;1260.00;RUIM
ID3034;22/02/2015 15:48;Dan;Reclamacao;S;S;206;630.00;RUIM
ID3035;22/02/2015 16:26;Jim;RegistroSinistro;S;S;;;RUIM
ID3036;22/02/2015 16:26;Joe;Cotacao;S;S;390;22.00;BOM
ID3037;22/02/2015 16:39;Greg;Reclamacao;S;S;;;RUIM
ID3038;22/02/2015 16:39;Becky;RegistroSinistro;S;S;364;1640.00;RUIM
ID3039;22/02/2015 16:55;Martha;Cotacao;S;S;310;21.60;BOM
ID3040;22/02/2015 16:55;Greg;Sugestao;N;N;395;;
ID3041;22/02/2015 17:03;Joe;Informacao;N;N;63;;
ID3042;22/02/2015 17:03;Becky;Reclamacao;N;N;170;;
ID3043;22/02/2015 17:09;Dan;Informacao;N;N;253;;
ID3044;22/02/2015 17:09;Diane;Informacao;S;S;;;BOM
ID3045;22/02/2015 17:19;Diane;Reclamacao;S;S;61;790.00;RUIM
ID3046;22/02/2015 17:19;Martha;RegistroSinistro;S;S;;;BOM
ID3047;23/02/2015 09:02;Dan;Cotacao;S;S;309;;BOM
ID3048;23/02/2015 09:02;Dan;RegistroSinistro;S;S;;;BOM
ID3049;23/02/2015 09:23;Becky;Sugestao;S;S;286;;BOM
ID3050;23/02/2015 09:23;Joe;Cotacao;S;S;329;49.00;BOM
ID3051;23/02/2015 09:43;Martha;Cotacao;S;S;288;1150.00;RUIM
ID3052;23/02/2015 09:43;Diane;Informacao;S;S;381;24.60;BOM
ID3053;23/02/2015 10:24;Martha;Cotacao;S;S;236;19.80;BOM
ID3054;23/02/2015 10:24;Greg;Informacao;S;S;42;40.80;BOM
ID3055;23/02/2015 10:43;Becky;Reclamacao;S;N;55;810.00;RUIM
ID3056;23/02/2015 10:43;Martha;Informacao;N;N;;;
ID3057;23/02/2015 10:49;Stewart;Cotacao;S;S;172;;BOM
ID3058;23/02/2015 10:49;Jim;Sugestao;S;S;;;BOM
ID3059;23/02/2015 11:22;Diane;Cotacao;S;S;342;;BOM
ID3060;23/02/2015 11:22;Stewart;RegistroSinistro;S;N;236;70.80;BOM
ID3061;23/02/2015 12:01;Becky;Sugestao;N;N;149;;
ID3062;23/02/2015 12:01;Diane;Reclamacao;S;S;279;240.00;RUIM
ID3063;23/02/2015 12:41;Martha;Informacao;N;N;128;;
ID3064;23/02/2015 12:41;Becky;Reclamacao;S;S;;;RUIM
ID3065;23/02/2015 12:59;Jim;Reclamacao;S;N;310;;BOM
ID3066;23/02/2015 12:59;Diane;Sugestao;S;S;305;;BOM
ID3067;23/02/2015 13:26;Stewart;RegistroSinistro;N;N;160;;
ID3068;23/02/2015 13:26;Martha;Cotacao;N;N;182;;
ID3069;23/02/2015 13:37;Becky;Reclamacao;S;S;;;BOM
ID3070;23/02/2015 13:37;Diane;RegistroSinistro;S;S;207;720.00;RUIM
ID3071;23/02/2015 13:45;Greg;Reclamacao;S;N;;;RUIM
ID3072;23/02/2015 13:45;Jim;RegistroSinistro;S;S;262;200.00;RUIM
ID3073;23/02/2015 14:28;Becky;Sugestao;S;S;140;35.40;BOM
ID3074;23/02/2015 14:28;Diane;Sugestao;S;S;382;38.50;BOM
ID3075;23/02/2015 14:34;Stewart;Sugestao;S;S;390;30.60;BOM
ID3076;23/02/2015 14:34;Jim;Informacao;S;S;;;BOM
ID3077;23/02/2015 14:38;Martha;Cotacao;N;N;298;;
ID3078;23/02/2015 14:38;Jim;Cotacao;S;S;149;;BOM
ID3079;23/02/2015 14:48;Dan;Sugestao;S;S;413;15.60;BOM
ID3080;23/02/2015 14:48;Jim;Informacao;S;S;276;;BOM
ID3081;23/02/2015 14:54;Greg;RegistroSinistro;S;S;45;570.00;RUIM
ID3082;23/02/2015 14:54;Joe;Sugestao;N;N;253;;
ID3083;23/02/2015 15:21;Becky;Informacao;S;S;313;1700.00;RUIM
ID3084;23/02/2015 15:21;Jim;Cotacao;N;N;46;;
ID3085;23/02/2015 15:30;Joe;Informacao;S;S;305;2020.00;RUIM
ID3086;23/02/2015 15:30;Greg;Informacao;S;S;319;1000.00;RUIM
ID3087;23/02/2015 15:34;Jim;Reclamacao;N;N;168;;
ID3088;23/02/2015 15:34;Greg;RegistroSinistro;S;S;192;230.00;RUIM
ID3089;23/02/2015 15:47;Joe;Sugestao;S;S;69;7.80;BOM
ID3090;23/02/2015 15:47;Joe;Cotacao;S;N;123;50.40;BOM
ID3091;23/02/2015 16:40;Greg;Reclamacao;N;N;58;;
ID3092;23/02/2015 16:40;Martha;Informacao;S;S;135;16.50;BOM
ID3093;23/02/2015 16:55;Greg;Sugestao;S;S;203;36.60;BOM
ID3094;23/02/2015 16:55;Becky;RegistroSinistro;S;S;334;;BOM
ID3095;23/02/2015 17:11;Diane;Sugestao;S;S;223;52.80;BOM
ID3096;23/02/2015 17:11;Joe;Cotacao;S;S;301;1640.00;RUIM
ID3097;23/02/2015 17:24;Martha;Informacao;S;S;211;67.80;BOM
ID3098;23/02/2015 17:24;Martha;Reclamacao;N;N;405;;
ID3099;23/02/2015 17:29;Becky;RegistroSinistro;S;S;357;320.00;RUIM
ID3100;23/02/2015 17:29;Diane;Cotacao;S;S;120;49.80;BOM
ID3101;24/02/2015 09:36;Greg;Sugestao;S;S;340;;BOM
ID3102;24/02/2015 09:36;Dan;Reclamacao;S;S;366;;BOM
ID3103;24/02/2015 12:59;Dan;Cotacao;S;S;;;RUIM
ID3104;24/02/2015 12:59;Diane;Reclamacao;S;S;138;510.00;RUIM
ID3105;24/02/2015 13:00;Stewart;Reclamacao;N;N;120;;
ID3106;24/02/2015 13:00;Dan;Informacao;N;N;331;;
